Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,distan_parkKM,dist_schoolKM,NPisos,Estado,id,Realtor
150000000,4158,182927,Maipú,LasNaciones180,3,2,80,160,2,"1,2","0,2",1,1,20161463,
129884400,3600,158396,Buin,Buin,3,2,70,116,1,"1,4","0,3",3,0,16030716,
187610800,5200,228794,Colina,CondominioLosAbetos,3,2,100,220,1,"1,0","0,2",2,0,16317009,
53000000,1469,64634,Maipú,LasTinajas,2,1,64,62,1,"3,4","0,7",1,1,20158966,Paula Vivanco Arenas
89990000,2494,109744,Maipú,ElRedentor,3,2,,,1,"2,0","0,4",3,0,20155428,J.E Propiedades Spa
59990000,1663,73159,Pudahuel,CruzdelSur,2,1,,,,"3,0","0,6",2,0,20155404,J.E Propiedades Spa
166000000,4601,202439,LaFlorida,LasMagnoliasconPilauco,3,3,101,176,2,"1,1","0,2",1,0,20155288,Urbalia
72000000,1996,87805,SanRamón,MartaBrunet1655,4,1,145,179,,"2,5","0,5",2,1,20154458,Unne
65158674,1806,79462,Pudahuel,Quilleco,2,1,,,1,"2,8","0,6",1,1,20154377,J.E Propiedades Spa
384962930,10670,469467,Peñalolén,LasFloresOriente/TreceOriente,3,3,128,345,2,"0,5","0,1",3,1,20154346,Nexxos
487066500,13500,593984,LasCondes,PaulHarris/CharlesHamilton,5,4,200,336,2,"0,4","0,1",2,0,20154215,Viel la Dehesa SPA
105000000,2910,128049,Cerrillos,Archipiélago,4,1,,,2,"1,7","0,3",3,0,20154139,J.E Propiedades Spa
721580000,20000,879976,Vitacura,FranciscodeAguirre/Obrien,4,3,180,185,,"0,3","0,1",1,0,20154066,Nexxos
422088221,11699,514742,LaReina,Hermosayluminosacasadediseñodearquitecto,4,4,200,150,,"0,4","0,1",2,0,20154031,Calvert Corredores de Propiedades
132000000,3659,160976,Maipú,ReySalomón,3,2,,,1,"1,4","0,3",3,0,20153324,J.E Propiedades Spa
231843654,6426,282736,Quilicura,Casaenventavallelocampinomodeloalicantequilicura,3,3,200,200,,"0,8","0,2",2,1,20153278,Inmobi Propiedades
898367100,24900,1095570,Colina,Lareserva,6,5,360,1300,2,"0,2","0,0",1,1,20153070,Easyprop
450987500,12500,549985,Ñuñoa,BarrioItalia/EmilioVaisse,6,4,230,413,,"0,4","0,1",2,1,20152956,Sucursal El Bosque Sur
57000000,1580,69512,Peñaflor,LasCarabelas,3,1,,,1,"3,2","0,6",1,0,20152005,J.E Propiedades Spa
50000000,1386,60976,EstaciónCentral,sanpatricio,2,1,,,,"3,6","0,7",3,0,20151903,Mi Llave
160000000,4435,195122,Santiago,VictorManuel/MiguelLeonPrado,3,2,170,170,,"1,1","0,2",2,1,20151703,RUKAM SPA
63000000,1746,76829,LoBarnechea,Avenidaladehesa,4,1,65,88,,"2,9","0,6",1,0,20150997,Movahome Corredores Integrados
95000000,2633,115854,LasCondes,Entrepaulharrisyavenidaapoquindo,6,1,83,83,,"1,9","0,4",3,1,20150981,Movahome Corredores Integrados
120000000,3326,146341,Lampa,Condominiosantacatalina,3,2,94,120,,"1,5","0,3",2,1,20150931,Movahome Corredores Integrados
68000000,1885,82927,Pudahuel,Estrellasur,4,1,64,64,,"2,7","0,5",1,1,20150915,Movahome Corredores Integrados
135000000,3742,164634,PadreHurtado,Villavalledelsol,3,2,90,140,,"1,3","0,3",3,0,20150883,Movahome Corredores Integrados
60000000,1663,73171,LaPintana,Generalarriagada,2,1,52,63,,"3,0","0,6",2,0,20150845,Movahome Corredores Integrados
128000000,3548,156098,Quilicura,AvenidaLoCruzat/RíodePlata,6,2,77,120,2,"1,4","0,3",1,0,20150287,Propital
470000000,13027,573171,LasCondes,LasVerbenas/Pinares,3,2,130,306,2,"0,4","0,1",2,1,20150146,Vivaqui Propiedades
220000000,6098,268293,Recoleta,Poniente,3,1,120,120,2,"0,8","0,2",3,0,20149290,RUKAM SPA
321103100,8900,391589,Lampa,SurPoniente,4,2,140,140,2,"0,6","0,1",1,0,20148790,RUKAM SPA
129884400,3600,158396,Lampa,LaHaciendaAlta2421,3,3,111,240,2,"1,4","0,3",2,1,20148753,RUKAM SPA
216474000,6000,263993,Pudahuel,Av.losMolinos1865,3,3,115,227,3,"0,8","0,2",3,1,20148452,
176426310,4890,215154,Huechuraba,AvdelParque555,2,2,86,86,1,"1,0","0,2",1,0,20148718,RUKAM SPA
378468710,10490,461547,Colina,NorPoniente,3,3,135,135,2,"0,5","0,1",2,0,20148671,RUKAM SPA
342750500,9500,417988,Colina,NorOriente,3,3,130,380,2,"0,5","0,1",3,1,20148629,RUKAM SPA
342750500,9500,417988,Colina,NorOriente,3,3,130,380,2,"0,5","0,1",2,1,20148587,RUKAM SPA
429340100,11900,523585,Peñalolén,Lasperdicesnº5000,5,4,140,358,,"0,4","0,1",1,0,20147355,Movahome Corredores Integrados
775698500,21500,945974,LaReina,MariaMonvel,4,4,400,800,8,"0,2","0,0",3,1,20146891,Unne
193022650,5350,235393,Maipú,Villaloslaureles,3,3,115,123,,"0,9","0,2",2,0,20146444,
129162820,3580,157516,Maipú,Portalesdersantaana,4,3,90,121,,"1,4","0,3",1,0,20146408,
300000000,8315,365854,LoPrado,Metroloprado,9,3,400,440,,"0,6","0,1",2,0,20146338,
221958008,6152,270680,Pudahuel,Ciudaddelosvalles,3,3,115,220,,"0,8","0,2",1,1,20146299,
302666731,8389,369106,Pudahuel,Ciudaddelosvalles,4,3,180,610,,"0,6","0,1",3,1,20146258,
600000000,16630,731707,LaFlorida,Avlafloridaconrojasmagallanes,4,2,800,800,1,"0,3","0,1",2,1,20146243,
181585607,5033,221446,Maipú,Condominioloscanelosdemaipú,3,3,82,118,1,"1,0","0,2",1,0,20146221,
465419100,12900,567584,Colina,SantaEsther,5,4,380,380,,"0,4","0,1",3,0,20144481,Urbalia
138904150,3850,169395,Colina,LasCabañas,3,2,78,78,,"1,3","0,3",2,1,20144465,Urbalia
638598300,17700,778778,LoBarnechea,Colegiomontetabor,3,2,140,334,2,"0,3","0,1",1,0,20143876,Propiedades Viel SpA
173179200,4800,211194,Ñuñoa,Grecia/juanMoya,3,1,120,195,2,"1,0","0,2",2,0,20143239,Easyprop
320000000,8869,390244,LasCondes,Alonsodecamargo/parquestarosadeapoquindo,6,3,184,287,2,"0,6","0,1",1,1,20143178,Easyprop
170000000,4712,207317,PuenteAlto,Avdadomingotocornaltocrnalcondiagonalnorte,3,2,98,254,,"1,1","0,2",3,1,20142740,Movahome Corredores Integrados
78000000,2162,95122,PadreHurtado,Hermosapropiedad,3,1,110,110,,"2,3","0,5",2,1,20142725,Movahome Corredores Integrados
103990000,2882,126817,PuenteAlto,Hermosapropiedad,3,1,84,81,,"1,7","0,3",3,1,20142706,Movahome Corredores Integrados
100000000,2772,121951,Pudahuel,Excelenteoportunidad,5,1,90,162,,"1,8","0,4",1,1,20142692,Movahome Corredores Integrados
135000000,3742,164634,PuenteAlto,Excelenteoportunidad,3,3,85,120,,"1,3","0,3",2,1,20142674,Movahome Corredores Integrados
180500000,5003,220122,PuenteAlto,Excelenteoportunidad,3,3,93,188,,"1,0","0,2",3,1,20142643,Movahome Corredores Integrados
168500000,4670,205488,PuenteAlto,Excelenteoportunidad,3,3,93,188,,"1,1","0,2",2,0,20142612,Movahome Corredores Integrados
450987500,12500,549985,SanMiguel,SanMiguel,7,5,600,670,1,"0,4","0,1",1,1,20140858,Inmobiliaria Universal
119060700,3300,145196,Recoleta,Casa3dormitorios,3,1,78,180,,"1,5","0,3",2,0,20140815,Brokers Inmobiliarios
155139700,4300,189195,Buin,Cómodacasaconpatio.,4,3,93,185,1,"1,2","0,2",1,0,20140156,Easyprop
125000000,3465,152439,EstaciónCentral,Gloria471,3,1,80,190,1,"1,4","0,3",3,1,11323063,
278710275,7725,339891,LaReina,TownHouseencondominioaestrenarlistoparahabitar.,3,3,93,93,1,"0,6","0,1",2,1,20139928,Easyprop
139000000,3853,169512,LaFlorida,AvenidalafloridacercadeLíder,4,3,100,175,2,"1,3","0,3",1,0,20139164,Easyprop
162355500,4500,197995,PuenteAlto,ciudaddelsol,3,3,100,126,1,"1,1","0,2",3,1,20138084,Nexxos
198434500,5500,241993,SanBernardo,RobertoPautCalderónNorteconAvenidaPortalesOriente,4,2,110,320,2,"0,9","0,2",2,0,20138034,Unne
159829970,4430,194915,EstaciónCentral,VecinalesquinaRamónRivas,4,3,121,229,3,"1,1","0,2",1,0,20138003,Nexxos
559224500,15500,681981,CaleradeTango,EnVenta!!GranCasade465m2enparcelade1hectárea,6,9,465,10000,5,"0,3","0,1",3,1,20137914,Vivax
173179200,4800,211194,Lampa,VendoCasaImpecable4dormitorios,4,3,140,170,2,"1,0","0,2",2,1,20137842,Vivax
299960806,8314,365806,Conchalí,Mercedarios1661,7,2,240,602,4,"0,6","0,1",1,1,20137316,Corredores Asociados
288271210,7990,351550,LaFlorida,JardinesDeLaViña/RojasMagallanes,4,3,138,254,2,"0,6","0,1",2,0,20137203,Nexxos
609735100,16900,743579,LaReina,DragonesdelaReina/FranciscodeVillagra,10,4,390,1000,,"0,3","0,1",3,1,3949389,Jorge Pablo Caro Propiedades
162355500,4500,197995,Lampa,Elpeumo,3,3,99,250,2,"1,1","0,2",1,1,20135569,Cesar Galaz
487066500,13500,593984,LasCondes,AngosturInglesa/AvdaLasCondes,5,4,170,336,3,"0,4","0,1",2,1,20134665,ProUrbe Manquehue
66000000,1829,80488,Lampa,ValledelLimarí620,3,1,70,90,,"2,7","0,5",3,1,20134046,Nexxos
274200400,7600,334391,Maipú,alcaldejoseluisinfantelarrain,3,3,155,233,4,"0,7","0,1",1,1,20133095,Easyprop
95000000,2633,115854,Maipú,akenaton943,2,1,47,170,4,"1,9","0,4",2,1,20132970,Easyprop
145000000,4019,176829,Renca,guardamarinavial1789,4,2,118,151,3,"1,2","0,2",3,0,20132928,Easyprop
75000000,2079,91463,Maipú,juliososa1608,3,1,65,70,1,"2,4","0,5",2,0,20132899,Easyprop
72000000,1996,87805,PadreHurtado,elmaiten,3,1,43,203,2,"2,5","0,5",1,0,20132857,Easyprop
145000000,4019,176829,Tiltil,HuertosFamiliares,3,2,70,1500,,"1,2","0,2",3,1,20132179,Easyprop
523145500,14500,637982,LasCondes,Colon1eralinea.Casaidealoficinas.137en247deterreno.,4,3,137,247,1,"0,3","0,1",2,1,20132072,Easyprop
847856500,23500,1033971,LaReina,CarlosSilvaVildosola.4D4B2estar,4,4,344,1115,4,"0,2","0,0",1,1,20132039,Easyprop
180395000,5000,219994,LaFlorida,ElAromo3262,3,3,95,150,,"1,0","0,2",2,1,20131931,Easyprop
126276500,3500,153996,LaFlorida,Portugal11375,3,2,110,300,,"1,4","0,3",1,0,20131925,Easyprop
162355500,4500,197995,Maipú,SantaBelinda2856,3,3,110,150,,"1,1","0,2",3,1,20131912,Easyprop
137641385,3815,167855,Maipú,SantaBárbara878Maipú,3,2,80,120,,"1,3","0,3",2,1,20131901,Easyprop
259768800,7200,316791,LaCisterna,GranAvenidaJoséMiguelCarrera/ElParrón,5,2,145,280,,"0,7","0,1",1,0,20130617,Mauricio Pino Propiedades
257964850,7150,314591,Paine,Hermosaparcelaconpiscinaenpaine,6,3,2710000,5400,5,"0,7","0,1",3,0,20130359,Movahome Corredores Integrados
530361300,14700,646782,LasCondes,CarlosAlvarado/HernandodeMagallanes,4,3,168,373,3,"0,3","0,1",2,0,20129808,Sucursal El Bosque Sur
750443200,20800,915175,LoBarnechea,SantaBlanca,5,4,242,1008,,"0,2","0,0",1,0,20129701,Propiedades Viel SpA
252553000,7000,307991,SanMiguel,Montreal/PedroMira,5,1,170,252,,"0,7","0,1",2,1,20129609,Berrios Zegers
485984130,13470,592664,LasCondes,Losdominicios/cristobalcolon/ivcentenario,3,3,160,400,2,"0,4","0,1",1,1,20129137,GRUPO INOVO PRO
272396450,7550,332191,Macul,Macul,3,2,117,293,2,"0,7","0,1",3,0,20128477,Agente Propiedades
252553000,7000,307991,SanMiguel,SanMiguel,5,1,200,258,,"0,7","0,1",2,1,20128451,Agente Propiedades
75765900,2100,92397,PuenteAlto,pje.prof.diegobarrosarana,3,1,55,90,2,"2,4","0,5",3,0,20127486,Nexxos
357182100,9900,435588,Ñuñoa,UsoHabitacionalyComercial,11,5,263,287,2,"0,5","0,1",1,0,20127147,Nexxos
536133940,14860,653822,Colina,CondominioPortalChamisero/AvenidaChamisero,3,3,140,770,2,"0,3","0,1",2,1,20126787,Lavalsil Ltda.
349966300,9700,426788,Peñalolén,AvenidaConsistorial/LosPresidentes,4,4,145,300,,"0,5","0,1",3,1,20126639,Mi Llave
100000000,2772,121951,PuenteAlto,lavendimiacontopeadura,3,2,112,258,,"1,8","0,4",2,1,20126524,Nexxos
110000000,3049,134146,Maipú,Villalaarboleda,4,2,108,108,1,"1,6","0,3",1,1,20126257,Easyprop
185000000,5128,225610,EstaciónCentral,Camilohenriquez6133villajosecardijin,3,1,200,240,1,"1,0","0,2",2,0,20126244,Easyprop
469027000,13000,571984,SanMiguel,Plazayico/metrodepartamental/arquimides,4,3,200,836,5,"0,4","0,1",1,1,15174646,GRUPO INOVO PRO
469027000,13000,571984,SanMiguel,Plazayico/metrodepartamental/arquimides,4,3,220,836,3,"0,4","0,1",3,1,15174608,GRUPO INOVO PRO
194826600,5400,237593,Talagante,Talagante,3,2,86,306,2,"0,9","0,2",2,0,20125668,La Cumbre Propiedades
170000000,4712,207317,PuenteAlto,Excelentecasa3d/2bconpiscinay2estacionamientos,3,2,82,179,,"1,1","0,2",1,0,20125480,Brokers Inmobiliarios
300000000,8315,365854,Ñuñoa,Coventry/metrovillafrei/plazapedromontt,4,2,82,90,2,"0,6","0,1",3,1,15175513,GRUPO INOVO PRO
540000000,14967,658537,Providencia,Jofre,6,4,203,270,2,"0,3","0,1",2,1,20125305,Unne
155000000,4296,189024,PuenteAlto,ParqueResidencialCampanario,3,3,89,160,1,"1,2","0,2",1,1,20125289,Easyprop
150000000,4158,182927,Peñalolén,Casaconexcelentesterminaciones,5,2,80,240,,"1,2","0,2",3,1,20125191,Brokers Inmobiliarios
125000000,3465,152439,PuenteAlto,Ampliacasaesquinaenavnonatocoo,4,2,64,101,,"1,4","0,3",2,0,20125166,Brokers Inmobiliarios
135000000,3742,164634,SanBernardo,VolcánTinguiriricaconPeteroa,5,3,135,128,2,"1,3","0,3",1,1,20125121,Mi Llave
561750030,15570,685061,LoBarnechea,Casaplazasanenrique,7,,676,676,,"0,3","0,1",2,0,20124929,
130750296,3624,159452,LoPrado,Lasrejas/perú,3,1,87,180,1,"1,4","0,3",3,0,20124856,
82000000,2273,100000,Buin,Casaenventabuin,3,1,78,110,1,"2,2","0,4",1,1,20124213,Movahome Corredores Integrados
118000000,3271,143902,PuenteAlto,GabrielaOriente,3,1,130,130,3,"1,5","0,3",2,0,20124048,Corredores Asociados
70000000,1940,85366,PedroAguirreCerda,Alhueyllanquihue,3,1,,,1,"2,6","0,5",3,0,20124038,Corredores Asociados
62000000,1718,75610,LaFlorida,SantaAmalia,2,1,,,1,"2,9","0,6",1,1,20124035,Corredores Asociados
480000000,13304,585366,CaleradeTango,CaleradeTango,6,4,,,1,"0,4","0,1",2,1,20124030,Corredores Asociados
313887300,8700,382789,LasCondes,Ventacasapararemodelarenlascondes,6,3,150,236,,"0,6","0,1",3,1,20123237,
358986050,9950,437788,Colina,Colina,4,3,140,392,2,"0,5","0,1",2,0,20122470,Bernal Propiedades - Santa Elena de Chicureo
360068420,9980,439108,Colina,Colina,3,3,140,400,2,"0,5","0,1",1,0,20122444,Bernal Propiedades - Santa Elena de Chicureo
378829500,10500,461987,Colina,Colina,3,3,146,500,3,"0,5","0,1",3,1,20122420,Bernal Propiedades - Santa Elena de Chicureo
609735100,16900,743579,Ñuñoa,CastilloVelasco/LosCerezos,5,4,278,495,3,"0,3","0,1",2,1,20121365,ProUrbe Manquehue
337338650,9350,411389,Peñalolén,ElSolar8080,4,3,120,285,2,"0,5","0,1",1,0,19462919,
171627803,4757,209302,Lampa,(kav)generalsanmartinnorte,3,3,105,105,,"1,1","0,2",2,0,20120713,Elitte Propiedades
125482762,3478,153028,Maipú,(kav)sanbruno,3,2,72,122,3,"1,4","0,3",1,1,20120676,Elitte Propiedades
299455700,8300,365190,Colina,Lasierradechicureo,3,3,112,220,2,"0,6","0,1",3,0,20120324,
274200400,7600,334391,Colina,Lasierradechicureo,3,2,100,200,,"0,7","0,1",2,0,20120304,
281055410,7790,342750,Colina,Sierramaestra,4,3,150,245,,"0,6","0,1",1,0,20120282,
71292104,1976,86942,PuenteAlto,Eyzaguirreconnonatocoo,4,2,60,80,2,"2,5","0,5",3,0,20120135,Grupo Premium Propiedades Santiago
265000000,7345,323171,LaFlorida,Rojasmagallanesconlaschilcas,4,2,115,285,2,"0,7","0,1",2,1,20120112,Grupo Premium Propiedades Santiago
117942251,3269,143832,SanBernardo,Lamaestranza,5,3,80,124,2,"1,5","0,3",1,1,20120075,Grupo Premium Propiedades Santiago
121500000,3368,148171,Maipú,SegundaTransversal-CaribúExcelentecasa,4,2,127,129,1,"1,5","0,3",2,0,20119776,Grupo Premium Propiedades Santiago
540824210,14990,659542,LasCondes,Leon,4,2,160,200,,"0,3","0,1",1,1,20119627,Grupo Premium Propiedades Santiago
137900000,3822,168171,Cerrillos,AvAeropuertoconFernándezAlbano4dormitorios2baños,4,2,106,112,1,"1,3","0,3",3,1,20119310,Grupo Premium Propiedades Santiago
876719700,24300,1069170,LasCondes,Bajaconsiderabledeprecio//miradorlosdominicos,4,4,270,887,,"0,2","0,0",2,0,11180945,Francisco Vial Propiedades
299455700,8300,365190,LaFlorida,Ampliaybellacasaaltomacul,4,4,140,350,,"0,6","0,1",3,0,20118189,
566440300,15700,690781,Colina,Piedrarojas,4,4,225,520,3,"0,3","0,1",1,0,20117902,
87000000,2411,106098,Peñaflor,Avenidalosrosales,3,2,85,100,2,"2,1","0,4",2,0,20117476,Unne
97000000,2689,118293,Macul,BuenaventuraconDepartamental,3,1,60,80,1,"1,9","0,4",3,0,20117182,Unne
360000000,9978,439024,Recoleta,RecoletaconLasHortensias,7,2,290,189,,"0,5","0,1",2,1,20117120,Unne
125000000,3465,152439,Maipú,MarianoOsorioconLumen,2,2,70,90,2,"1,4","0,3",1,0,20117098,Unne
1443160000,40000,1759951,LaCisterna,Metroloovalle/joseureta/granavenida,,,1000,1000,9,"0,1","0,0",2,1,15173363,GRUPO INOVO PRO
130000000,3603,158537,Maipú,FranciscoLeDantecconLosDiamantes,3,2,91,140,1,"1,4","0,3",1,0,20116881,Unne
135000000,3742,164634,Maipú,ElLabradorconLaSiembra,3,3,87,136,1,"1,3","0,3",3,1,20116859,Unne
126000000,3492,153659,Santiago,EltrébolconRondizzoni,3,1,76,88,,"1,4","0,3",2,0,20116840,Unne
1544181200,42800,1883148,LoBarnechea,PSTPreciosacasasectorLosNogales,7,7,507,1339,8,"0,1","0,0",1,0,20116568,Nieto & Stone Propiedades
553812650,15350,675381,LoBarnechea,Caminoreal/pieandino,5,4,220,360,2,"0,3","0,1",3,0,15831697,Fridman Propiedades
223689800,6200,272792,EstaciónCentral,PadreVicenteIrarrazabal/Avenida5deAbril,4,2,165,220,,"0,8","0,2",2,0,6360607,Jorge Pablo Caro Propiedades
162355500,4500,197995,Maipú,SectorElBosquedeMaipu,3,3,84,116,,"1,1","0,2",1,0,15394802,Unne
324711000,9000,395989,LaFlorida,CaminodelanaturalezacondominioIII,3,3,115,300,2,"0,6","0,1",3,1,12227929,
120000000,3326,146341,Peñalolén,Noespecifica,4,2,120,200,2,"1,5","0,3",2,0,17150697,GRUPO INOVO PRO
613343000,17000,747979,LaReina,SimonGonzálezcarlosossandon,4,3,180,360,3,"0,3","0,1",1,0,8071936,Easyprop
191218700,5300,233194,LasCondes,Alonsodecordova/presidenteriesco/pioxi,1,1,7,38,1,"0,9","0,2",2,1,13990100,GRUPO INOVO PRO
92000000,2550,112195,Renca,isidrocorbinos7787renca,2,1,75,100,2,"2,0","0,4",3,0,17846672,Propital
148400900,4113,180977,Buin,Sevendehermosacasabdo.Ohiggins/guaridamarinabuin,3,3,75,124,,"1,2","0,2",1,0,19703876,Brokers Inmobiliarios
95000000,2633,115854,PuenteAlto,LuisMatte/LibertadorOhiggins,3,1,75,123,,"1,9","0,4",2,1,4846165,Jorge Pablo Caro Propiedades
124000000,3437,151220,Talagante,Sodimactalagante/liceobicentenario/parqueoctavioleiva,3,3,112,120,2,"1,5","0,3",3,0,15175350,GRUPO INOVO PRO
117500000,3257,143293,Maipú,PlazaMaipú,2,1,100,198,1,"1,5","0,3",1,0,9972230,Easyprop
135151934,3746,164819,Cerrillos,Errazuriz,4,1,91,106,1,"1,3","0,3",2,0,18070155,Propital
541185000,15000,659982,Ñuñoa,PedroAguirrireCerdaconCrecenteErrazuriz,4,2,247,509,4,"0,3","0,1",3,0,13443322,Easyprop
263376700,7300,321191,LasCondes,Alonsodecamargo8916,2,2,75,85,1,"0,7","0,1",2,1,13990133,GRUPO INOVO PRO
160190760,4440,195355,Maipú,SectorElBosquedeMaipu,3,3,84,116,,"1,1","0,2",1,0,16979936,Unne
140708100,3900,171595,Maipú,eladiorojas,3,3,110,136,3,"1,3","0,3",3,0,11092353,Nexxos
140347310,3890,171155,PuenteAlto,CordilleradeNahuelbuta,3,3,80,173,1,"1,3","0,3",2,0,15225335,Nexxos
358986050,9950,437788,LaFlorida,Metrovicuñamackenna/elulmo/fiscalialocallaflorida,3,3,174,284,3,"0,5","0,1",1,1,15173375,GRUPO INOVO PRO
948877700,26300,1157168,Providencia,Campusorienteuc/chileespaña/centrodeportivoelaguilucho,6,5,343,583,3,"0,2","0,0",2,1,15174342,GRUPO INOVO PRO
105000000,2910,128049,LaFlorida,Cesfamtrinidad/cerroabanico/av.Uno,3,1,89,158,2,"1,7","0,3",1,0,13990052,GRUPO INOVO PRO
380000000,10532,463415,SanMiguel,CalleSanIgnaciodeLoyola,3,2,146,200,2,"0,5","0,1",3,1,20108575,Grio Propiedades
486705710,13490,593544,LasCondes,Metrofranciscobilbao/vaticano/isabellacatolica,3,2,103,200,3,"0,4","0,1",2,1,18047669,GRUPO INOVO PRO
306671500,8500,373990,PuenteAlto,Granpropiedadidealcentromédicoenzonadealtademanda,5,2,100,235,,"0,6","0,1",1,0,16944330,Brokers Inmobiliarios
469027000,13000,571984,LasCondes,FranciscoBulnesCorrea/SanCarlosdeApoquindo,4,2,161,350,,"0,4","0,1",3,1,12143925,Viel Propiedades dos Ltda.
396869000,11000,483987,Ñuñoa,Av.Simónbolivar/colegiocalasanz/ortuzar,4,3,119,270,2,"0,5","0,1",2,0,15175540,GRUPO INOVO PRO
340000000,9424,414634,Providencia,Caupolican/metrosantaisabel/uniacc,4,1,140,215,,"0,5","0,1",1,1,15174535,GRUPO INOVO PRO
110000000,3049,134146,LaGranja,Villalospensamientos,3,1,,,2,"1,6","0,3",2,0,11449490,Propital
86000000,2384,104878,LaGranja,VentaCasa3DormitoriosLaGranja,3,1,39,279,1,"2,1","0,4",1,1,16987947,Invierte Propiedades
465419100,12900,567584,Maipú,PrtadelViento2891,4,4,250,1100,8,"0,4","0,1",3,1,20106197,
155139700,4300,189195,Colina,BarrioPortezuelo,3,3,90,215,3,"1,2","0,2",2,1,12647783,
317495200,8800,387189,Independencia,Noespecifica,3,1,140,178,1,"0,6","0,1",3,1,17150653,GRUPO INOVO PRO
272396450,7550,332191,Macul,Brownsur/metrolospresidentes/losolmos,3,2,117,293,2,"0,7","0,1",1,1,15174226,GRUPO INOVO PRO
210000000,5821,256098,CerroNavia,Florencia1478,6,2,224,160,2,"0,9","0,2",2,0,20104875,Navacasa Propiedades
173179200,4800,211194,LasCondes,Metoelgolf/sansebastian/metrotobalaba,1,1,47,54,,"1,0","0,2",3,1,13990087,GRUPO INOVO PRO
150000000,4158,182927,Independencia,gamero,5,2,180,200,2,"1,2","0,2",2,1,11426350,Propital
505106000,14000,615983,LasCondes,Metrolosdominicos/zanzibarponiente/chesterton,4,4,156,320,2,"0,4","0,1",1,1,15173440,GRUPO INOVO PRO
290435950,8050,354190,PadreHurtado,LagunadelSol//PadreHurtado,5,4,208,371,,"0,6","0,1",2,0,14475428,Unne
295847800,8200,360790,Buin,AltoJahuel,4,3,122,304,2,"0,6","0,1",1,1,20101977,
65000000,1802,79268,PuenteAlto,Santarosa,2,1,,,3,"2,8","0,6",3,0,16591918,Propital
209258200,5800,255193,Peñalolén,Metrogrecia/ellago/plazadelaniñez,9,6,250,209,2,"0,9","0,2",2,1,16381027,GRUPO INOVO PRO
540824210,14990,659542,LasCondes,Cristobalcolon/hospitaldipreca/casonasantarosadeapoquindo,4,2,160,200,1,"0,3","0,1",1,0,15173475,GRUPO INOVO PRO
98000000,2716,119512,Maipú,BandurriaAzul649,2,1,80,85,2,"1,8","0,4",3,1,20099416,
90000000,2495,109756,LaGranja,Pilarmeza,3,1,,,1,"2,0","0,4",2,1,20099509,
182500000,5058,222561,Maipú,Boldomavida514,3,2,,,2,"1,0","0,2",1,0,20099484,
80000000,2217,97561,PedroAguirreCerda,PedroAguirreCerda,3,1,91,128,,"2,3","0,5",3,0,11552538,INDEHID Administracion y Gestion Inmobiliaria
195000000,5405,237805,Peñalolén,Metrolastorres/avenidalastorres/cesfamlastorres,5,2,118,300,3,"0,9","0,2",2,0,15174266,GRUPO INOVO PRO
147000000,4074,179268,Maipú,LasParcelas,4,2,100,122,2,"1,2","0,2",1,1,17994036,Good Propiedades Ltda.
490674400,13600,598383,LasCondes,Teno8124,4,4,190,299,2,"0,4","0,1",2,0,15174164,GRUPO INOVO PRO
577264000,16000,703980,Peñaflor,autopistadelsol/avmanuelcastillo,4,4,350,5000,1,"0,3","0,1",3,1,2994168,Jorge Pablo Caro Propiedades
176426310,4890,215154,Peñaflor,Av.Miraflores1905,3,3,95,115,2,"1,0","0,2",1,1,20090596,
414908500,11500,505986,LaReina,Principedegales/carlososandon/plazaosandon,4,3,151,205,2,"0,4","0,1",2,1,16932271,GRUPO INOVO PRO
156943650,4350,191395,Maipú,Lautaro/avdaelparque/avdalonquen,3,3,93,145,2,"1,1","0,2",3,0,13990209,GRUPO INOVO PRO
350000000,9701,426829,LasCondes,WarrenSmith,3,2,78,183,2,"0,5","0,1",1,1,20088800,
100000000,2772,121951,PuenteAlto,Sanjorge,3,1,54,108,1,"1,8","0,4",2,0,11426150,Propital
277000000,7678,337805,Ñuñoa,LaProa938,4,3,135,220,3,"0,7","0,1",3,1,20088340,
44990000,1247,54866,LaPintana,Palpal,3,1,,,,"4,0","0,8",2,1,16262497,J.E Propiedades Spa
79990000,2217,97549,EstaciónCentral,GarcíadeCáceres,4,1,,,,"2,3","0,5",1,1,16262450,J.E Propiedades Spa
123000000,3409,150000,Maipú,VioletaParra,5,2,,,1,"1,5","0,3",3,1,16261654,J.E Propiedades Spa
165000000,4573,201220,Independencia,Maruri,6,4,,,,"1,1","0,2",2,1,16261573,J.E Propiedades Spa
